Source Section	Access Type	Data Type	Count
LanguageFeatures.ns pos=8221 len=4	read	ALL	200
LanguageFeatures.ns pos=8246 len=3	read	Integer	10
LanguageFeatures.ns pos=8246 len=3	read	ALL	10
LanguageFeatures.ns pos=8309 len=6	read	Integer	10
LanguageFeatures.ns pos=8309 len=6	read	ALL	10
LanguageFeatures.ns pos=8359 len=4	read	WhileLoop class	1
LanguageFeatures.ns pos=8359 len=4	read	ALL	1
LanguageFeatures.ns pos=8407 len=3	read	NoReportingRun	1
LanguageFeatures.ns pos=8407 len=3	read	ALL	1
LanguageFeatures.ns pos=8430 len=0	read	WhileLoop class	1
LanguageFeatures.ns pos=8430 len=0	read	ALL	1
LanguageFeatures.ns pos=8466 len=0	read	WhileLoopPoly class	1
LanguageFeatures.ns pos=8466 len=0	read	ALL	1
LanguageFeatures.ns pos=8468 len=9	read	LanguageFeaturesSuite	1
LanguageFeatures.ns pos=8468 len=9	read	ALL	1
LanguageFeatures.ns pos=8544 len=3	read	Integer	200200
LanguageFeatures.ns pos=8544 len=3	read	ALL	200200
LanguageFeatures.ns pos=8583 len=3	read	Integer	200000
LanguageFeatures.ns pos=8583 len=3	read	ALL	200000
LanguageFeatures.ns pos=8601 len=3	read	Integer	200000
LanguageFeatures.ns pos=8601 len=3	read	ALL	200000
LanguageFeatures.ns pos=8645 len=3	read	Integer	200000
LanguageFeatures.ns pos=8645 len=3	read	ALL	200000
LanguageFeatures.ns pos=8693 len=3	read	Integer	200000
LanguageFeatures.ns pos=8693 len=3	read	ALL	200000
LanguageFeatures.ns pos=8752 len=3	read	Integer	200000
LanguageFeatures.ns pos=8752 len=3	read	ALL	200000
LanguageFeatures.ns pos=8802 len=4	read	Double	50000
LanguageFeatures.ns pos=8802 len=4	read	Integer	100000
LanguageFeatures.ns pos=8802 len=4	read	String	50000
LanguageFeatures.ns pos=8802 len=4	read	ALL	200000
LanguageFeatures.ns pos=8826 len=1	read	Integer	200
LanguageFeatures.ns pos=8826 len=1	read	ALL	200
LanguageFeatures.ns pos=8830 len=1	read	Integer	200
LanguageFeatures.ns pos=8830 len=1	read	ALL	200
LanguageFeatures.ns pos=8841 len=3	read	Integer	200
LanguageFeatures.ns pos=8841 len=3	read	ALL	200
LanguageFeatures.ns pos=8919 len=3	read	Integer	210
LanguageFeatures.ns pos=8919 len=3	read	ALL	210
LanguageFeatures.ns pos=8978 len=3	read	Integer	200
LanguageFeatures.ns pos=8978 len=3	read	ALL	200
LanguageFeatures.ns pos=8984 len=4	read	WhileLoopPoly	200
LanguageFeatures.ns pos=8984 len=4	read	ALL	200
LanguageFeatures.ns pos=9011 len=3	read	Integer	10
LanguageFeatures.ns pos=9011 len=3	read	ALL	10
LanguageFeatures.ns pos=9074 len=6	read	Integer	10
LanguageFeatures.ns pos=9074 len=6	read	ALL	10
LanguageFeatures.ns pos=9124 len=4	read	WhileLoopPoly class	1
LanguageFeatures.ns pos=9124 len=4	read	ALL	1
LanguageFeatures.ns pos=9172 len=3	read	NoReportingRun	1
LanguageFeatures.ns pos=9172 len=3	read	ALL	1
LanguageFeatures.ns pos=9195 len=0	read	WhileLoopPoly class	1
LanguageFeatures.ns pos=9195 len=0	read	ALL	1
LanguageFeatures.ns pos=9228 len=0	read	VectorRead class	1
LanguageFeatures.ns pos=9228 len=0	read	ALL	1
LanguageFeatures.ns pos=9230 len=9	read	LanguageFeaturesSuite	1
LanguageFeatures.ns pos=9230 len=9	read	ALL	1
LanguageFeatures.ns pos=9292 len=6	read	VectorRead	200
LanguageFeatures.ns pos=9292 len=6	read	ALL	200
LanguageFeatures.ns pos=9312 len=1	read	Vector	200
LanguageFeatures.ns pos=9312 len=1	read	ALL	200
LanguageFeatures.ns pos=9351 len=3	read	Integer	200200
LanguageFeatures.ns pos=9351 len=3	read	ALL	200200
LanguageFeatures.ns pos=9409 len=3	read	Integer	200000
LanguageFeatures.ns pos=9409 len=3	read	ALL	200000
LanguageFeatures.ns pos=9416 len=1	read	Vector	200000
LanguageFeatures.ns pos=9416 len=1	read	ALL	200000
LanguageFeatures.ns pos=9437 len=3	read	Integer	200
LanguageFeatures.ns pos=9437 len=3	read	ALL	200
LanguageFeatures.ns pos=9509 len=3	read	Integer	210
LanguageFeatures.ns pos=9509 len=3	read	ALL	210
LanguageFeatures.ns pos=9558 len=3	read	Integer	200
LanguageFeatures.ns pos=9558 len=3	read	ALL	200
LanguageFeatures.ns pos=9564 len=4	read	VectorRead	200
LanguageFeatures.ns pos=9564 len=4	read	ALL	200
LanguageFeatures.ns pos=9589 len=3	read	Integer	10
LanguageFeatures.ns pos=9589 len=3	read	ALL	10
LanguageFeatures.ns pos=9652 len=6	read	Integer	10
LanguageFeatures.ns pos=9652 len=6	read	ALL	10
LanguageFeatures.ns pos=9702 len=4	read	VectorRead class	1
LanguageFeatures.ns pos=9702 len=4	read	ALL	1
LanguageFeatures.ns pos=9750 len=3	read	NoReportingRun	1
LanguageFeatures.ns pos=9750 len=3	read	ALL	1
LanguageFeatures.ns pos=9773 len=0	read	VectorRead class	1
LanguageFeatures.ns pos=9773 len=0	read	ALL	1
LanguageFeatures.ns pos=9804 len=0	read	Dispatch class	1
LanguageFeatures.ns pos=9804 len=0	read	ALL	1
LanguageFeatures.ns pos=9806 len=9	read	LanguageFeaturesSuite	1
LanguageFeatures.ns pos=9806 len=9	read	ALL	1
LanguageFeatures.ns pos=9908 len=3	read	Integer	200000
LanguageFeatures.ns pos=9908 len=3	read	ALL	200000
LanguageFeatures.ns pos=9915 len=4	read	Dispatch	200000
LanguageFeatures.ns pos=9915 len=4	read	ALL	200000
LanguageFeatures.ns pos=9928 len=1	read	Integer	200000
LanguageFeatures.ns pos=9928 len=1	read	ALL	200000
LanguageFeatures.ns pos=9942 len=3	read	Integer	10
LanguageFeatures.ns pos=9942 len=3	read	ALL	10
LanguageFeatures.ns pos=9979 len=8	read	Integer	200000
LanguageFeatures.ns pos=9979 len=8	read	ALL	200000
LanguageFeatures.ns pos=10047 len=6	read	Integer	10
LanguageFeatures.ns pos=10047 len=6	read	ALL	10
LanguageFeatures.ns pos=10097 len=4	read	Dispatch class	1
LanguageFeatures.ns pos=10097 len=4	read	ALL	1
LanguageFeatures.ns pos=10145 len=3	read	NoReportingRun	1
LanguageFeatures.ns pos=10145 len=3	read	ALL	1
LanguageFeatures.ns pos=10168 len=0	read	Dispatch class	1
LanguageFeatures.ns pos=10168 len=0	read	ALL	1
LanguageFeatures.ns pos=10204 len=0	read	DispatchNoArg class	1
LanguageFeatures.ns pos=10204 len=0	read	ALL	1
LanguageFeatures.ns pos=10206 len=9	read	LanguageFeaturesSuite	1
LanguageFeatures.ns pos=10206 len=9	read	ALL	1
LanguageFeatures.ns pos=10308 len=3	read	Integer	200000
LanguageFeatures.ns pos=10308 len=3	read	ALL	200000
LanguageFeatures.ns pos=10314 len=4	read	DispatchNoArg	200000
LanguageFeatures.ns pos=10314 len=4	read	ALL	200000
LanguageFeatures.ns pos=10337 len=3	read	Integer	10
LanguageFeatures.ns pos=10337 len=3	read	ALL	10
LanguageFeatures.ns pos=10422 len=6	read	Integer	10
LanguageFeatures.ns pos=10422 len=6	read	ALL	10
LanguageFeatures.ns pos=10472 len=4	read	DispatchNoArg class	1
LanguageFeatures.ns pos=10472 len=4	read	ALL	1
LanguageFeatures.ns pos=10520 len=3	read	NoReportingRun	1
LanguageFeatures.ns pos=10520 len=3	read	ALL	1
LanguageFeatures.ns pos=10543 len=0	read	DispatchNoArg class	1
LanguageFeatures.ns pos=10543 len=0	read	ALL	1
LanguageFeatures.ns pos=11102 len=0	read	DispatchPerformNoArg class	1
LanguageFeatures.ns pos=11102 len=0	read	ALL	1
LanguageFeatures.ns pos=11104 len=9	read	LanguageFeaturesSuite	1
LanguageFeatures.ns pos=11104 len=9	read	ALL	1
LanguageFeatures.ns pos=11194 len=12	read	DispatchPerformNoArg	10
LanguageFeatures.ns pos=11194 len=12	read	ALL	10
LanguageFeatures.ns pos=11219 len=4	read	DispatchPerformNoArg	10
LanguageFeatures.ns pos=11219 len=4	read	ALL	10
LanguageFeatures.ns pos=11260 len=3	read	Integer	200000
LanguageFeatures.ns pos=11260 len=3	read	ALL	200000
LanguageFeatures.ns pos=11267 len=6	read	ObjectMirror	200000
LanguageFeatures.ns pos=11267 len=6	read	ALL	200000
LanguageFeatures.ns pos=11302 len=3	read	Integer	10
LanguageFeatures.ns pos=11302 len=3	read	ALL	10
LanguageFeatures.ns pos=11394 len=6	read	Integer	10
LanguageFeatures.ns pos=11394 len=6	read	ALL	10
LanguageFeatures.ns pos=11444 len=4	read	DispatchPerformNoArg class	1
LanguageFeatures.ns pos=11444 len=4	read	ALL	1
LanguageFeatures.ns pos=11492 len=3	read	NoReportingRun	1
LanguageFeatures.ns pos=11492 len=3	read	ALL	1
LanguageFeatures.ns pos=11515 len=0	read	DispatchPerformNoArg class	1
LanguageFeatures.ns pos=11515 len=0	read	ALL	1
LanguageFeatures.ns pos=14308 len=0	read	ObjectLiterals class	1
LanguageFeatures.ns pos=14308 len=0	read	ALL	1
LanguageFeatures.ns pos=14310 len=9	read	LanguageFeaturesSuite	1
LanguageFeatures.ns pos=14310 len=9	read	ALL	1
LanguageFeatures.ns pos=14417 len=0	read	ObjectLiterals	2000
LanguageFeatures.ns pos=14417 len=0	read	objL@607@15 class	1000
LanguageFeatures.ns pos=14417 len=0	read	ALL	3000
LanguageFeatures.ns pos=14442 len=3	read	Integer	1000
LanguageFeatures.ns pos=14442 len=3	read	ALL	1000
LanguageFeatures.ns pos=14450 len=0	read	objL@607@15	1000
LanguageFeatures.ns pos=14450 len=0	read	ALL	1000
LanguageFeatures.ns pos=14476 len=3	read	Integer	1
LanguageFeatures.ns pos=14476 len=3	read	ALL	1
LanguageFeatures.ns pos=14538 len=6	read	Integer	1
LanguageFeatures.ns pos=14538 len=6	read	ALL	1
LanguageFeatures.ns pos=14588 len=4	read	ObjectLiterals class	1
LanguageFeatures.ns pos=14588 len=4	read	ALL	1
LanguageFeatures.ns pos=14636 len=3	read	NoReportingRun	1
LanguageFeatures.ns pos=14636 len=3	read	ALL	1
LanguageFeatures.ns pos=14659 len=0	read	ObjectLiterals class	1
LanguageFeatures.ns pos=14659 len=0	read	ALL	1
LanguageFeatures.ns pos=14697 len=0	read	ObjectLiterals2 class	1
LanguageFeatures.ns pos=14697 len=0	read	ALL	1
LanguageFeatures.ns pos=14699 len=9	read	LanguageFeaturesSuite	1
LanguageFeatures.ns pos=14699 len=9	read	ALL	1
LanguageFeatures.ns pos=14709 len=0	read	ObjectLiterals2	1
LanguageFeatures.ns pos=14709 len=0	read	ALL	1
LanguageFeatures.ns pos=14713 len=22	read	ObjectLiterals2	1
LanguageFeatures.ns pos=14713 len=22	read	ALL	1
LanguageFeatures.ns pos=14715 len=18	read	ObjectLiterals2	1
LanguageFeatures.ns pos=14715 len=18	read	ALL	1
LanguageFeatures.ns pos=14771 len=0	read	ObjectLiterals2	2000
LanguageFeatures.ns pos=14771 len=0	read	objL@624@13 class	1000
LanguageFeatures.ns pos=14771 len=0	read	ALL	3000
LanguageFeatures.ns pos=14790 len=13	read	objL@624@13	1000
LanguageFeatures.ns pos=14790 len=13	read	ALL	1000
LanguageFeatures.ns pos=14796 len=3	read	objL@624@13	1000
LanguageFeatures.ns pos=14796 len=3	read	ALL	1000
LanguageFeatures.ns pos=14804 len=0	read	objL@624@13	1000
LanguageFeatures.ns pos=14804 len=0	read	ALL	1000
LanguageFeatures.ns pos=14817 len=0	read	ObjectLiterals2	1000
LanguageFeatures.ns pos=14817 len=0	read	ALL	1000
LanguageFeatures.ns pos=14851 len=7	read	ObjectLiterals2	1
LanguageFeatures.ns pos=14851 len=7	read	ALL	1
LanguageFeatures.ns pos=14887 len=3	read	ObjectLiterals2	1000
LanguageFeatures.ns pos=14887 len=3	read	ALL	1000
LanguageFeatures.ns pos=14902 len=3	read	ObjectLiterals2	1
LanguageFeatures.ns pos=14902 len=3	read	ALL	1
LanguageFeatures.ns pos=14964 len=6	read	Integer	1
LanguageFeatures.ns pos=14964 len=6	read	ALL	1
LanguageFeatures.ns pos=15014 len=4	read	ObjectLiterals2 class	1
LanguageFeatures.ns pos=15014 len=4	read	ALL	1
LanguageFeatures.ns pos=15062 len=3	read	NoReportingRun	1
LanguageFeatures.ns pos=15062 len=3	read	ALL	1
LanguageFeatures.ns pos=15085 len=0	read	ObjectLiterals2 class	1
LanguageFeatures.ns pos=15085 len=0	read	ALL	1
LanguageFeatures.ns pos=15123 len=0	read	ObjectLiterals3 class	1
LanguageFeatures.ns pos=15123 len=0	read	ALL	1
LanguageFeatures.ns pos=15125 len=9	read	LanguageFeaturesSuite	1
LanguageFeatures.ns pos=15125 len=9	read	ALL	1
LanguageFeatures.ns pos=15188 len=1	read	Integer	1000
LanguageFeatures.ns pos=15188 len=1	read	ALL	1000
LanguageFeatures.ns pos=15201 len=0	read	ObjectLiterals3	2000
LanguageFeatures.ns pos=15201 len=0	read	objL@645@13 class	1000
LanguageFeatures.ns pos=15201 len=0	read	ALL	3000
LanguageFeatures.ns pos=15226 len=3	read	Integer	1000
LanguageFeatures.ns pos=15226 len=3	read	ALL	1000
LanguageFeatures.ns pos=15234 len=0	read	objL@645@13	1000
LanguageFeatures.ns pos=15234 len=0	read	ALL	1000
LanguageFeatures.ns pos=15251 len=3	read	Integer	1000
LanguageFeatures.ns pos=15251 len=3	read	ALL	1000
LanguageFeatures.ns pos=15349 len=0	read	ObjectLiterals3	1000
LanguageFeatures.ns pos=15349 len=0	read	ALL	1000
LanguageFeatures.ns pos=15354 len=3	read	Integer	1000
LanguageFeatures.ns pos=15354 len=3	read	ALL	1000
LanguageFeatures.ns pos=15369 len=3	read	Integer	1
LanguageFeatures.ns pos=15369 len=3	read	ALL	1
LanguageFeatures.ns pos=15431 len=6	read	Integer	1
LanguageFeatures.ns pos=15431 len=6	read	ALL	1
LanguageFeatures.ns pos=15481 len=4	read	ObjectLiterals3 class	1
LanguageFeatures.ns pos=15481 len=4	read	ALL	1
LanguageFeatures.ns pos=15529 len=3	read	NoReportingRun	1
LanguageFeatures.ns pos=15529 len=3	read	ALL	1
LanguageFeatures.ns pos=15552 len=0	read	ObjectLiterals3 class	1
LanguageFeatures.ns pos=15552 len=0	read	ALL	1
List.ns pos=1082 len=43	read	List class	1
List.ns pos=1082 len=43	read	ALL	1
List.ns pos=1097 len=8	read	Platform	1
List.ns pos=1097 len=8	read	ALL	1
List.ns pos=1118 len=7	read	Harness	1
List.ns pos=1118 len=7	read	ALL	1
List.ns pos=1128 len=0	read	Nil	1
List.ns pos=1128 len=0	read	List	1
List.ns pos=1128 len=0	read	ALL	2
List.ns pos=1130 len=42	read	List	1
List.ns pos=1130 len=42	read	ALL	1
List.ns pos=1132 len=38	read	List	1
List.ns pos=1132 len=38	read	ALL	1
List.ns pos=1152 len=7	read	Harness	1
List.ns pos=1152 len=7	read	ALL	1
List.ns pos=1190 len=0	read	List class	1
List.ns pos=1190 len=0	read	ALL	1
List.ns pos=1192 len=9	read	List	1
List.ns pos=1192 len=9	read	ALL	1
List.ns pos=1258 len=4	read	List	100
List.ns pos=1258 len=4	read	ALL	100
List.ns pos=1293 len=4	read	List	100
List.ns pos=1293 len=4	read	ALL	100
List.ns pos=1342 len=4	read	List	100
List.ns pos=1342 len=4	read	ALL	100
List.ns pos=1391 len=4	read	List	100
List.ns pos=1391 len=4	read	ALL	100
List.ns pos=1418 len=6	read	ListElement	100
List.ns pos=1418 len=6	read	ALL	100
List.ns pos=1483 len=4	read	List	100
List.ns pos=1483 len=4	read	ALL	100
List.ns pos=1507 len=6	read	Integer	100
List.ns pos=1507 len=6	read	ALL	100
List.ns pos=1561 len=6	read	Integer	3400
List.ns pos=1561 len=6	read	ALL	3400
List.ns pos=1648 len=11	read	List	3100
List.ns pos=1648 len=11	read	ALL	3100
List.ns pos=1665 len=6	read	Integer	3100
List.ns pos=1665 len=6	read	ALL	3100
List.ns pos=1683 len=1	read	ListElement	3100
List.ns pos=1683 len=1	read	ALL	3100
List.ns pos=1692 len=4	read	List	3100
List.ns pos=1692 len=4	read	ALL	3100
List.ns pos=1708 len=6	read	Integer	3100
List.ns pos=1708 len=6	read	ALL	3100
List.ns pos=1734 len=1	read	ListElement	3100
List.ns pos=1734 len=1	read	ALL	3100
List.ns pos=1819 len=1	read	ListElement	280900
List.ns pos=1819 len=1	read	ALL	280900
List.ns pos=1830 len=1	read	ListElement	280900
List.ns pos=1830 len=1	read	ALL	280900
List.ns pos=1841 len=5	read	Nil	210700
List.ns pos=1841 len=5	read	ListElement	1875200
List.ns pos=1841 len=5	read	ALL	2085900
List.ns pos=1887 len=5	read	Nil	70200
List.ns pos=1887 len=5	read	ListElement	1805000
List.ns pos=1887 len=5	read	ALL	1875200
List.ns pos=1937 len=5	read	ListElement	1805000
List.ns pos=1937 len=5	read	ALL	1805000
List.ns pos=1967 len=5	read	ListElement	1805000
List.ns pos=1967 len=5	read	ALL	1805000
List.ns pos=2057 len=4	read	List	280900
List.ns pos=2057 len=4	read	ALL	280900
List.ns pos=2073 len=1	read	ListElement	280900
List.ns pos=2073 len=1	read	ALL	280900
List.ns pos=2081 len=1	read	ListElement	280900
List.ns pos=2081 len=1	read	ALL	280900
List.ns pos=2115 len=4	read	List	70200
List.ns pos=2115 len=4	read	ALL	70200
List.ns pos=2146 len=4	read	List	70200
List.ns pos=2146 len=4	read	ALL	70200
List.ns pos=2162 len=1	read	ListElement	70200
List.ns pos=2162 len=1	read	ALL	70200
List.ns pos=2176 len=1	read	ListElement	70200
List.ns pos=2176 len=1	read	ALL	70200
List.ns pos=2185 len=1	read	ListElement	70200
List.ns pos=2185 len=1	read	ALL	70200
List.ns pos=2210 len=4	read	List	70200
List.ns pos=2210 len=4	read	ALL	70200
List.ns pos=2226 len=1	read	ListElement	70200
List.ns pos=2226 len=1	read	ALL	70200
List.ns pos=2240 len=1	read	ListElement	70200
List.ns pos=2240 len=1	read	ALL	70200
List.ns pos=2249 len=1	read	ListElement	70200
List.ns pos=2249 len=1	read	ALL	70200
List.ns pos=2274 len=4	read	List	70200
List.ns pos=2274 len=4	read	ALL	70200
List.ns pos=2290 len=1	read	ListElement	70200
List.ns pos=2290 len=1	read	ALL	70200
List.ns pos=2304 len=1	read	ListElement	70200
List.ns pos=2304 len=1	read	ALL	70200
List.ns pos=2313 len=1	read	ListElement	70200
List.ns pos=2313 len=1	read	ALL	70200
List.ns pos=2339 len=1	read	ListElement	210700
List.ns pos=2339 len=1	read	ALL	210700
List.ns pos=2383 len=6	read	ListElement class	3100
List.ns pos=2383 len=6	read	ALL	3100
List.ns pos=2388 len=1	read	Integer	3100
List.ns pos=2388 len=1	read	ALL	3100
List.ns pos=2392 len=0	read	List	1
List.ns pos=2392 len=0	read	ListElement	3100
List.ns pos=2392 len=0	read	ALL	3101
List.ns pos=2396 len=49	read	ListElement	3100
List.ns pos=2396 len=49	read	ALL	3100
List.ns pos=2398 len=18	read	ListElement	3100
List.ns pos=2398 len=18	read	ALL	3100
List.ns pos=2414 len=1	read	Integer	3100
List.ns pos=2414 len=1	read	ALL	3100
List.ns pos=2421 len=20	read	ListElement	3100
List.ns pos=2421 len=20	read	ALL	3100
List.ns pos=2470 len=4	read	ListElement	1000
List.ns pos=2470 len=4	read	ALL	1000
List.ns pos=2515 len=4	read	ListElement	900
List.ns pos=2515 len=4	read	ALL	900
List.ns pos=2564 len=4	read	List	1
List.ns pos=2564 len=4	read	ALL	1
List.ns pos=2610 len=3	read	NoReportingRun	1
List.ns pos=2610 len=3	read	ALL	1
List.ns pos=2633 len=0	read	List	1
List.ns pos=2633 len=0	read	ALL	1
Mandelbrot.ns pos=2261 len=43	read	Mandelbrot class	1
Mandelbrot.ns pos=2261 len=43	read	ALL	1
Mandelbrot.ns pos=2276 len=8	read	Platform	1
Mandelbrot.ns pos=2276 len=8	read	ALL	1
Mandelbrot.ns pos=2297 len=7	read	Harness	1
Mandelbrot.ns pos=2297 len=7	read	ALL	1
Mandelbrot.ns pos=2307 len=0	read	Nil	1
Mandelbrot.ns pos=2307 len=0	read	Mandelbrot	1
Mandelbrot.ns pos=2307 len=0	read	ALL	2
Mandelbrot.ns pos=2309 len=42	read	Mandelbrot	1
Mandelbrot.ns pos=2309 len=42	read	ALL	1
Mandelbrot.ns pos=2311 len=38	read	Mandelbrot	1
Mandelbrot.ns pos=2311 len=38	read	ALL	1
Mandelbrot.ns pos=2331 len=7	read	Harness	1
Mandelbrot.ns pos=2331 len=7	read	ALL	1
Mandelbrot.ns pos=2374 len=0	read	Mandelbrot class	1
Mandelbrot.ns pos=2374 len=0	read	ALL	1
Mandelbrot.ns pos=2376 len=9	read	Mandelbrot	1
Mandelbrot.ns pos=2376 len=9	read	ALL	1
Mandelbrot.ns pos=2493 len=4	read	Mandelbrot	1
Mandelbrot.ns pos=2493 len=4	read	ALL	1
Mandelbrot.ns pos=2507 len=4	read	Mandelbrot	1
Mandelbrot.ns pos=2507 len=4	read	ALL	1
Mandelbrot.ns pos=2524 len=15	read	Integer	1
Mandelbrot.ns pos=2524 len=15	read	ALL	1
Mandelbrot.ns pos=2548 len=15	read	Integer	1
Mandelbrot.ns pos=2548 len=15	read	ALL	1
Mandelbrot.ns pos=2623 len=15	read	Integer	1
Mandelbrot.ns pos=2623 len=15	read	ALL	1
Mandelbrot.ns pos=2665 len=6	read	Integer	1
Mandelbrot.ns pos=2665 len=6	read	ALL	1
Mandelbrot.ns pos=2930 len=1	read	Integer	751
Mandelbrot.ns pos=2930 len=1	read	ALL	751
Mandelbrot.ns pos=2934 len=4	read	Integer	751
Mandelbrot.ns pos=2934 len=4	read	ALL	751
Mandelbrot.ns pos=2994 len=1	read	Integer	750
Mandelbrot.ns pos=2994 len=1	read	ALL	750
Mandelbrot.ns pos=2999 len=4	read	Integer	750
Mandelbrot.ns pos=2999 len=4	read	ALL	750
Mandelbrot.ns pos=3042 len=1	read	Integer	563250
Mandelbrot.ns pos=3042 len=1	read	ALL	563250
Mandelbrot.ns pos=3046 len=4	read	Integer	563250
Mandelbrot.ns pos=3046 len=4	read	ALL	563250
Mandelbrot.ns pos=3209 len=1	read	Integer	562500
Mandelbrot.ns pos=3209 len=1	read	ALL	562500
Mandelbrot.ns pos=3214 len=4	read	Integer	562500
Mandelbrot.ns pos=3214 len=4	read	ALL	562500
Mandelbrot.ns pos=3320 len=7	read	False	224551
Mandelbrot.ns pos=3320 len=7	read	True	18784597
Mandelbrot.ns pos=3320 len=7	read	ALL	19009148
Mandelbrot.ns pos=3334 len=1	read	Integer	18784597
Mandelbrot.ns pos=3334 len=1	read	ALL	18784597
Mandelbrot.ns pos=3379 len=4	read	Double	18446648
Mandelbrot.ns pos=3379 len=4	read	ALL	18446648
Mandelbrot.ns pos=3386 len=4	read	Double	18446648
Mandelbrot.ns pos=3386 len=4	read	ALL	18446648
Mandelbrot.ns pos=3393 len=2	read	Double	18446648
Mandelbrot.ns pos=3393 len=2	read	ALL	18446648
Mandelbrot.ns pos=3426 len=2	read	Double	18446648
Mandelbrot.ns pos=3426 len=2	read	ALL	18446648
Mandelbrot.ns pos=3431 len=2	read	Double	18446648
Mandelbrot.ns pos=3431 len=2	read	ALL	18446648
Mandelbrot.ns pos=3436 len=2	read	Double	18446648
Mandelbrot.ns pos=3436 len=2	read	ALL	18446648
Mandelbrot.ns pos=3513 len=2	read	Double	18446648
Mandelbrot.ns pos=3513 len=2	read	ALL	18446648
Mandelbrot.ns pos=3518 len=2	read	Double	18446648
Mandelbrot.ns pos=3518 len=2	read	ALL	18446648
Mandelbrot.ns pos=3547 len=2	read	Double	18446648
Mandelbrot.ns pos=3547 len=2	read	ALL	18446648
Mandelbrot.ns pos=3552 len=2	read	Double	18446648
Mandelbrot.ns pos=3552 len=2	read	ALL	18446648
Mandelbrot.ns pos=3576 len=4	read	Double	18446648
Mandelbrot.ns pos=3576 len=4	read	ALL	18446648
Mandelbrot.ns pos=3583 len=4	read	Double	18446648
Mandelbrot.ns pos=3583 len=4	read	ALL	18446648
Mandelbrot.ns pos=3722 len=1	read	Integer	18446648
Mandelbrot.ns pos=3722 len=1	read	ALL	18446648
Mandelbrot.ns pos=3772 len=7	read	Integer	562500
Mandelbrot.ns pos=3772 len=7	read	ALL	562500
Mandelbrot.ns pos=3788 len=6	read	Integer	562500
Mandelbrot.ns pos=3788 len=6	read	ALL	562500
Mandelbrot.ns pos=3820 len=6	read	Integer	562500
Mandelbrot.ns pos=3820 len=6	read	ALL	562500
Mandelbrot.ns pos=4042 len=6	read	Integer	562500
Mandelbrot.ns pos=4042 len=6	read	ALL	562500
Mandelbrot.ns pos=4107 len=3	read	Integer	69750
Mandelbrot.ns pos=4107 len=3	read	ALL	69750
Mandelbrot.ns pos=4119 len=7	read	Integer	69750
Mandelbrot.ns pos=4119 len=7	read	ALL	69750
Mandelbrot.ns pos=4246 len=1	read	Integer	492750
Mandelbrot.ns pos=4246 len=1	read	ALL	492750
Mandelbrot.ns pos=4251 len=4	read	Integer	492750
Mandelbrot.ns pos=4251 len=4	read	ALL	492750
Mandelbrot.ns pos=4306 len=7	read	Integer	750
Mandelbrot.ns pos=4306 len=7	read	ALL	750
Mandelbrot.ns pos=4322 len=6	read	Integer	750
Mandelbrot.ns pos=4322 len=6	read	ALL	750
Mandelbrot.ns pos=4361 len=3	read	Integer	750
Mandelbrot.ns pos=4361 len=3	read	ALL	750
Mandelbrot.ns pos=4373 len=7	read	Integer	750
Mandelbrot.ns pos=4373 len=7	read	ALL	750
Mandelbrot.ns pos=4478 len=1	read	Integer	562500
Mandelbrot.ns pos=4478 len=1	read	ALL	562500
Mandelbrot.ns pos=4512 len=1	read	Integer	750
Mandelbrot.ns pos=4512 len=1	read	ALL	750
Mandelbrot.ns pos=4537 len=3	read	Integer	1
Mandelbrot.ns pos=4537 len=3	read	ALL	1
Mandelbrot.ns pos=4579 len=10	read	Mandelbrot	1
Mandelbrot.ns pos=4579 len=10	read	ALL	1
Mandelbrot.ns pos=4631 len=3	read	NoReportingRun	1
Mandelbrot.ns pos=4631 len=3	read	ALL	1
Mandelbrot.ns pos=4656 len=0	read	Mandelbrot	1
Mandelbrot.ns pos=4656 len=0	read	ALL	1
Mirrors.ns pos=1080 len=23	read	Mirrors class	1
Mirrors.ns pos=1080 len=23	read	ALL	1
Mirrors.ns pos=1095 len=8	read	VmMirror	1
Mirrors.ns pos=1095 len=8	read	ALL	1
Mirrors.ns pos=1106 len=5	read	Nil	1
Mirrors.ns pos=1106 len=5	read	ALL	1
Mirrors.ns pos=1112 len=0	read	Mirrors	1
Mirrors.ns pos=1112 len=0	read	ALL	1
Mirrors.ns pos=1116 len=32	read	Mirrors	1
Mirrors.ns pos=1116 len=32	read	ALL	1
Mirrors.ns pos=1118 len=28	read	Mirrors	1
Mirrors.ns pos=1118 len=28	read	ALL	1
Mirrors.ns pos=1137 len=8	read	VmMirror	1
Mirrors.ns pos=1137 len=8	read	ALL	1
Mirrors.ns pos=3617 len=15	read	ObjectMirror class	32
Mirrors.ns pos=3617 len=15	read	ALL	32
Mirrors.ns pos=3629 len=3	read	LanguageFeaturesSuite	19
Mirrors.ns pos=3629 len=3	read	DispatchPerformNoArg	10
Mirrors.ns pos=3629 len=3	read	Sort	3
Mirrors.ns pos=3629 len=3	read	ALL	32
Mirrors.ns pos=3635 len=0	read	Mirrors	1
Mirrors.ns pos=3635 len=0	read	ObjectMirror	32
Mirrors.ns pos=3635 len=0	read	ALL	33
Mirrors.ns pos=3641 len=22	read	ObjectMirror	32
Mirrors.ns pos=3641 len=22	read	ALL	32
Mirrors.ns pos=3643 len=18	read	ObjectMirror	32
Mirrors.ns pos=3643 len=18	read	ALL	32
